category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	0000000780.png	983	1030	69	120	['prohibitory: 99%']	99.9995231628418	1
Road	0000000125.png	995	1028	222	256	['prohibitory: 99%']	99.30168390274048	1
Road	0000000712.png	664	686	132	153	['prohibitory: 78%']	78.65456938743591	1
Road	0000000758.png	864	888	104	129	['prohibitory: 68%']	68.52434277534485	1
Road	0000000044.png	467	489	145	167	['prohibitory: 89%']	89.9716854095459	1
Road	0000000063.png	277	312	133	168	['prohibitory: 97%']	97.5973129272461	1
Road	0000000739.png	740	759	119	141	['prohibitory: 99%']	99.98881816864014	1
Road	0000000952.png	1066	1154	159	292	['mandatory: 95%']	95.4616904258728	1
Road	0000000604.png	328	358	179	211	['danger: 99%']	99.77741837501526	1
Road	0000000986.png	639	666	162	186	['danger: 99%']	99.08128380775452	1
Road	0000000944.png	1048	1131	157	287	['mandatory: 98%']	98.60783815383911	1
Road	0000000172.png	699	736	25	62	['prohibitory: 98%']	98.94735217094421	1
Road	0000000962.png	1143	1229	158	301	['mandatory: 98%']	98.96727800369263	1
Road	0000000168.png	328	360	166	194	['danger: 99%']	99.9432384967804	2
Road	0000000168.png	694	723	42	73	['prohibitory: 73%']	73.22092056274414	2
Road	0000000599.png	354	383	179	206	['danger: 99%']	99.30769205093384	1
Road	0000000855.png	475	500	177	203	['prohibitory: 99%']	99.96397495269775	1
Road	0000000846.png	494	516	172	196	['prohibitory: 99%']	99.97032284736633	1
Road	0000000921.png	893	955	162	233	['mandatory: 99%']	99.99080896377563	1
Road	0000001007.png	700	727	166	191	['danger: 98%']	98.43063354492188	1
Road	0000000606.png	311	351	174	218	['danger: 90%']	90.90698957443237	1
Road	0000000729.png	711	730	116	138	['prohibitory: 99%']	99.95720982551575	1
Road	0000000963.png	1159	1230	151	319	['mandatory: 72%']	72.43437767028809	1
Road	0000000833.png	518	535	173	191	['prohibitory: 99%']	99.91183876991272	1
Road	0000000906.png	782	819	161	198	['mandatory: 99%']	99.78195428848267	1
Road	0000001005.png	692	718	169	193	['danger: 97%']	97.55278825759888	1
Road	0000000031.png	440	460	139	159	['prohibitory: 56%']	56.44640922546387	1
Road	0000000033.png	442	461	141	162	['prohibitory: 99%']	99.84717965126038	1
Road	0000000757.png	861	885	105	131	['prohibitory: 96%']	96.06670141220093	1
Road	0000001020.png	735	758	165	188	['danger: 73%']	73.87590408325195	1
Road	0000000711.png	962	999	56	93	['prohibitory: 97%']	97.11366891860962	1
Road	0000000051.png	428	453	144	169	['prohibitory: 99%']	99.99043941497803	1
Road	0000000752.png	838	859	112	134	['prohibitory: 99%']	99.85393285751343	1
Road	0000000078.png	0	52	124	173	['prohibitory: 95%']	95.5004334449768	1
Road	0000000011.png	370	396	166	192	['danger: 52%']	52.67375707626343	1
Road	0000000878.png	314	372	182	244	['mandatory: 95%']	95.38417458534241	1
Road	0000000732.png	715	734	120	141	['prohibitory: 87%']	87.81224489212036	1
Road	0000000863.png	447	477	178	208	['prohibitory: 99%']	99.1356372833252	1
Road	0000001014.png	718	744	166	190	['danger: 98%']	98.0947196483612	1
Road	0000000779.png	971	1017	72	119	['prohibitory: 99%']	99.99902248382568	1
Road	0000000946.png	1055	1137	159	289	['mandatory: 99%']	99.79436993598938	1
Road	0000000750.png	819	842	123	148	['prohibitory: 99%']	99.99269247055054	1
Road	0000000605.png	322	352	177	208	['danger: 79%']	79.059898853302	1
Road	0000000075.png	41	94	127	177	['prohibitory: 99%']	99.56249594688416	1
Road	0000000067.png	208	250	128	170	['prohibitory: 99%']	99.99487400054932	1
Road	0000000403.png	963	988	167	192	['prohibitory: 76%']	76.87919735908508	1
Road	0000000385.png	1089	1135	18	61	['prohibitory: 93%']	93.95061731338501	1
Road	0000000512.png	807	826	167	188	['mandatory: 95%']	95.48428058624268	1
Road	0000000765.png	877	905	94	124	['prohibitory: 99%']	99.99617338180542	1
Road	0000000996.png	669	696	167	191	['danger: 80%']	80.20642399787903	1
Road	0000000953.png	1076	1165	159	294	['mandatory: 99%']	99.87199306488037	1
Road	0000000970.png	597	619	166	189	['danger: 85%']	85.56348085403442	1
Road	0000000386.png	1094	1143	14	59	['prohibitory: 99%']	99.89966750144958	1
Road	0000000913.png	842	891	163	214	['mandatory: 99%']	99.74013566970825	1
Road	0000000940.png	1034	1118	158	282	['mandatory: 99%']	99.96228218078613	1
Road	0000000059.png	334	366	136	168	['prohibitory: 99%']	99.99854564666748	1
Road	0000000149.png	202	245	243	287	['prohibitory: 93%']	93.97937059402466	1
Road	0000000841.png	505	525	169	190	['prohibitory: 66%']	66.6777491569519	1
Road	0000000406.png	1044	1072	163	193	['prohibitory: 83%']	83.91100764274597	1
Road	0000000072.png	100	150	128	176	['prohibitory: 99%']	99.96103644371033	1
